YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202006,147641,897921,1,1.95,"SE","LUNA",48.23,-96.72,4813800,9643200
202006,147641,897921,2,4,"NE","WARREN",48.2409,-96.7086,4814454,9642516
202006,147641,897922,1,2.48,"NNE","PELAN",48.7,-96.34,4842000,9620400
202006,147641,897923,1,1.16,"SE","MALLORY",47.87,-96.9,4752200,9654000
202006,147641,897924,1,4.25,"SSW","FLORIAN",48.39,-96.65,4823400,9639000
202006,147641,897924,2,1,"SE","FLORIAN",48.4398,-96.6146,4826388,9636876
202006,147641,897925,1,6.08,"WNW","BADGER",48.8,-96.15,4848000,969000
202006,147641,897926,1,.93,"W","ANGLIM",47.8,-96.62,4748000,9637200
202006,147641,897927,1,1.14,"NW","DUXBY",48.91,-96.07,4854600,964200
202006,147641,897928,1,3.9,"NNE","FOX",48.88,-95.84,4852800,9550400
202006,147641,897929,1,1.95,"ENE","KARLSTAD",48.59,-96.48,4835400,9628800
202006,147641,897930,1,1.45,"SSW","PINECREEK ARPT",48.98,-95.99,4858800,9559400
202006,147641,897930,2,2.2,"WNW","PINECREEK",48.9922,-95.9748,4859532,9558488
202006,147641,897931,1,.83,"SSW","MARCH",48.19,-96.91,4811400,9654600
202006,147641,897932,1,0,"N","GREENBUSH",48.7,-96.18,4842000,9610800
202006,147641,897933,1,3.05,"WSW","(D45)CARLSON FLD WAR",48.91,-95.41,4854600,9524600
202006,147641,897934,1,3.08,"NE","PELAN",48.7,-96.32,4842000,9619200
202006,147646,896715,1,.69,"N","MINTO",48.29,-97.37,4817400,9722200
202006,147646,896716,1,.69,"N","MINTO",48.29,-97.37,4817400,9722200
202006,147646,896718,1,1.46,"NNW","DRAYTON",48.59,-97.18,4835400,9710800
202006,147646,896719,1,1.53,"WSW","JOLIETTE",48.81,-97.25,4848600,9715000
202006,147646,896720,1,1.16,"NW","DIVIDE SIDING",47.78,-99.14,4746800,998400
202006,147646,896721,1,0,"N","ST THOMAS",48.62,-97.45,4837200,9727000
202006,147646,896722,1,.46,"W","MANVEL",48.07,-97.18,484200,9710800
202006,147695,888767,1,.86,"SE","(CYS)CHEYENNE AIRPORT",41.15,-104.8,419000,10448000
202006,147695,888768,1,.69,"N","(LAR)BREESE FIELD",41.32,-105.67,4119200,10540200
202006,147697,888782,1,1.23,"SE","WHITNEY",42.77,-103.23,4246200,10313800
202006,147698,888784,1,4.28,"ENE","HAT CREEK",42.96,-104.26,4257600,10415600
202006,147698,888787,1,10.3,"SSW","REDBIRD",43.1,-104.36,436000,10421600
202006,147698,888789,1,2.97,"N","WHITMAN",42.9326,-104.1279,4255956,1047674
202006,147698,888790,1,4.28,"NE","WHITMAN",42.94,-104.07,4256400,1044200
202006,147698,888821,1,0,"N","(RWL)RAWLINS AIRPORT",41.81,-107.2,4148600,10712000
202006,147698,888822,1,0,"N","(RWL)RAWLINS AIRPORT",41.81,-107.2,4148600,10712000
202006,147698,888824,1,38.83,"WSW","ENCAMPMENT",41.037,-107.4998,412220,10729988
202006,147700,888826,1,9.21,"SSW","CHADRON",42.7,-103.04,4242000,1032400
202006,147702,888873,1,0,"N","(RWL)RAWLINS AIRPORT",41.81,-107.2,4148600,10712000
202006,147702,888874,1,0,"N","(7V6)GUERNSEY AIRPORT",42.26,-104.73,4215600,10443800
202006,147702,888875,1,2.92,"SE","FERGUSON CORNER",41.93,-104.94,4155800,10456400
202006,147703,888900,1,1.07,"W","CIN BLUE ASH ARPT",39.25,-84.4,3915000,8424000
202006,147703,888901,1,.54,"W","OWENSVILLE",39.12,-84.14,397200,848400
202006,147703,888902,1,.87,"NW","BATAVIA",39.08,-84.18,394800,8410800
202006,147703,888903,1,.87,"SE","MIAMISBURG",39.64,-84.27,3938400,8416200
202006,147703,888904,1,.87,"NW","SIDNEY",40.29,-84.16,4017400,849600
202006,147703,888905,1,.69,"S","URBANA",40.11,-83.75,406600,8345000
202006,147703,888906,1,.54,"W","PEEBLES",38.95,-83.41,3857000,8324600
202006,147703,888907,1,1.48,"NNW","JAYBIRD",38.95,-83.31,3857000,8318600
202006,148769,899499,3,1.96,"SSE","IRVING",41.9055,-92.3006,4154330,9218036
202006,148769,899499,4,2.06,"SE","IRVING",41.9056,-92.2971,4154336,9217826
202006,148769,901759,1,11.53,"NNE","DYSART",42.313,-92.2038,4218780,9212228
202006,148769,901759,2,11.58,"NNE","DYSART",42.3099,-92.1953,4218594,9211718
202006,148769,901759,3,11.97,"NNE","DYSART",42.3147,-92.1913,4218882,9211478
202006,148769,901759,4,11.98,"NNE","DYSART",42.3169,-92.1954,4219014,9211724
202006,148769,903181,1,.83,"SSW","NORTHWOOD",43.4386,-93.2252,4326316,9313512
202006,148771,896296,1,.86,"NW","FT DES MOINES",41.54,-93.64,4132400,9338400
202006,148771,896297,1,1.04,"E","ALBIA",41.03,-92.8,411800,9248000
202006,148772,898641,1,0,"N","STATE CENTER",42.02,-93.17,421200,9310200
202006,148772,898642,1,.66,"N","HALBUR",42.0096,-94.97,42576,9458200
202006,148772,898643,1,1.16,"NNE","MANNING",41.9158,-95.0622,4154948,953732
202006,148776,901360,1,2.49,"SE","ELKHART MIDWAY ARPT",41.6,-85.88,4136000,8552800
202006,148776,901361,1,.52,"E","AMBOY",40.6,-85.92,4036000,8555200
202006,148776,901363,1,1.73,"NE","MT VERNON",40.69,-85.8,4041400,8548000
202006,148776,901364,1,2.76,"N","DORA",40.84,-85.67,4050400,8540200
202006,148776,901365,1,1.56,"W","GREENDALE",41.1,-85.15,416000,859000
202006,148776,901366,1,1.73,"NE","MT VERNON",40.69,-85.8,4041400,8548000
202006,148776,901367,1,0,"N","HESSAN CASTLE",40.98,-85.08,4058800,854800
202006,148776,901368,1,1.73,"NW","BROOKSIDE ESTATES",41.17,-85.1,4110200,856000
202006,148776,901369,1,1.38,"N","BUNKER HILL",40.69,-86.1,4041400,866000
202006,148776,901370,1,.69,"N","GOSHEN",41.59,-85.83,4135400,8549800
202006,148776,901371,1,2.09,"NE","ROANN",40.94,-85.89,4056400,8553400
202006,148776,901374,1,.87,"NE","SWAYZEE",40.51,-85.82,4030600,8549200
202006,148776,901375,1,.69,"N","SWAYZEE",40.51,-85.83,4030600,8549800
202006,148776,901376,1,3.7,"E","WILMOT",41.33,-85.58,4119800,8534800
202006,148776,901377,1,1.25,"ENE","OSWEGO",41.33,-85.76,4119800,8545600
202006,148776,901378,1,1.48,"NNW","EDDY",41.55,-85.44,4133000,8526400
202006,148776,901379,1,0,"N","NORTH MANCHESTER",41,-85.77,4100,8546200
202006,148776,901380,1,.52,"W","LIGONIER",41.47,-85.59,4128200,8535400
202006,148776,901381,1,1.48,"NNE","BRIMFIELD",41.47,-85.39,4128200,8523400
202006,148776,901382,1,0,"N","CONVERSE",40.58,-85.87,4034800,8552200
202006,148776,901383,1,.86,"NE","WILMOT",41.33,-85.64,4119800,8538400
202006,148776,901384,1,0,"N","CONVERSE",40.58,-85.87,4034800,8552200
202006,148776,901385,1,1.38,"N","SWEETSERS",40.59,-85.77,4035400,8546200
202006,148776,901388,1,.69,"N","LAUD",41.06,-85.45,413600,8527000
202006,148776,901389,1,2.5,"ENE","PEABODY",41.1,-85.48,416000,8528800
202006,148776,901390,1,2.32,"NNW","BROOKSIDE ESTATES",41.18,-85.1,4110800,856000
202006,148776,901391,1,0,"N","(FWA)BAER FLD FT WAY",40.98,-85.18,4058800,8510800
202006,148776,901392,1,0,"N","NEW HAVEN",41.07,-85.02,414200,851200
202006,148776,901393,1,.69,"S","PLATO",41.64,-85.33,4138400,8519800
202006,148776,901394,1,2.18,"WSW","PLATO",41.64,-85.37,4138400,8522200
202006,148776,901395,1,.69,"S","LAGRANGE",41.64,-85.42,4138400,8525200
202006,148776,901396,1,1.25,"WNW","WABASH ARPT",40.78,-85.82,4046800,8549200
202006,148776,901397,1,.69,"N","NORTH MANCHESTER",41.01,-85.77,41600,8546200
202006,148776,901398,1,.69,"N","ANDREWS",40.86,-85.6,4051600,8536000
202006,148442,894227,3,6.29,"W","INGLE",30.4237,-82.0254,3025422,821524
202006,148442,894227,4,6.74,"W","INGLE",30.4237,-82.0331,3025422,821986
202006,148443,894228,1,6.61,"WNW","PONTE VEDRA",30.1648,-81.3477,309888,8120862
202006,148458,894322,1,.92,"SE","ELECTRA",29.12,-81.89,297200,8153400
202006,148458,894323,1,1.2,"W","PENIEL",29.62,-81.72,2937200,8143200
202006,148458,894324,1,1.83,"SE","RODMAN",29.51,-81.75,2930600,8145000
202006,148458,894325,1,1.23,"W","PENIEL",29.6179,-81.7204,2937074,8143224
202006,148458,894326,1,.82,"S","FRANCIS",29.6382,-81.7189,2938292,8143134
202006,148459,894327,1,3.01,"SSE","ST SIMONS NOS",31.09,-81.38,315400,8122800
202006,148460,894328,1,1.37,"WSW","RAYBON",31.26,-81.99,3115600,8159400
202006,148460,894329,1,.59,"W","COLESBURG",30.92,-81.71,3055200,8142600
202006,148460,894330,1,0,"N","SCREVAN",31.48,-82.02,3128800,821200
202006,148460,894331,1,3.79,"ESE","KVILLE",31.53,-82.07,3131800,824200
202006,148460,894332,1,0,"N","SCREVAN",31.48,-82.02,3128800,821200
202006,148461,894333,1,1.39,"ENE","OCALA",29.19,-82.11,2911400,826600
202006,148461,894334,1,1.51,"NNE","OCALA WEST",29.24,-82.12,2914400,827200
202006,148461,894335,1,1.39,"ESE","ANTHONY",29.29,-82.1,2917400,826000
202006,148461,894336,1,2.75,"NE","OCALA WEST",29.25,-82.1,2915000,826000
202006,148461,894337,1,2.99,"W","SAMPSON CHURCH",30.07,-81.55,304200,8133000
202006,148461,894644,1,2.76,"NW","SILVER SPGS AIRPARK",29.2507,-82.0992,2915042,825952
202006,148462,894338,1,1.38,"N","LAKEWOOD",30.45,-81.67,3027000,8140200
202006,148462,894339,1,3.01,"SSE","BAYARD",30.11,-81.5,306600,8130000
202006,148462,894340,1,.6,"E","OCEANWAY",30.47,-81.62,3028200,8137200
202006,148462,894341,1,2.39,"W","SAMPSON CHURCH",30.07,-81.54,304200,8132400
202006,148463,894342,1,0,"N","BUNNELL",29.47,-81.26,2928200,8115600
202006,148463,894343,1,2.16,"NNE","FAVORETTA",29.4,-81.16,2924000,819600
202006,148463,894344,1,0,"N","BUNNELL",29.47,-81.26,2928200,8115600
202006,148464,895852,1,.5,"E","SCOTTVILLE",43.95,-86.27,4357000,8616200
202006,148464,895853,1,.5,"E","HART",43.7,-86.36,4342000,8621600
202006,148464,895854,1,.69,"N","TRENT",43.28,-85.88,4316800,8552800
202006,148464,895855,1,0,"N","BALDWIN",43.9,-85.85,4354000,8551000
202006,148464,895857,1,4.6,"NNW","AETNA",43.63,-85.96,4337800,8557600
202006,148464,895858,1,4.89,"NE","EDGERTON",43.24,-85.39,4314400,8523400
202006,148464,895859,1,.51,"W","LAKE ODESSA",42.78,-85.14,4246800,858400
202006,148464,895873,1,2.13,"SSW","BIG RAPIDS",43.67,-85.49,4340200,8529400
202006,148464,895874,1,1.71,"NW","AMBLE",43.45,-85.4,4327000,8524000
202006,148464,895875,1,2.02,"W","EUREKA",43.1,-84.56,436000,8433600
202006,148466,894353,1,.56,"E","MT JUDEA",35.92,-93.06,3555200,933600
202006,148466,894354,1,.56,"W","PARTHENON",35.95,-93.24,3557000,9314400
202006,148466,894355,1,.89,"SE","DIAMOND CAVE",35.97,-93.22,3558200,9313200
202006,148466,894355,2,.87,"NNE","PARTHENON",35.962,-93.2256,3557720,9313536
202006,148466,894355,3,.94,"SSW","DIAMOND CAVE",35.9678,-93.2372,3558068,9314232
202006,148466,894355,4,.35,"SSE","DIAMOND CAVE",35.9751,-93.2281,3558506,9313686
202006,148466,894356,1,.69,"S","(HRO)HARRISON ARPT",36.26,-93.15,3615600,939000
202006,148466,894357,1,.89,"SW","LEAD HILL",36.41,-92.91,3624600,9254600
202006,148466,894358,1,.56,"E","DUFF",36,-92.76,3600,9245600
202006,148466,894359,1,.57,"W","MENA",34.58,-94.24,3434800,9414400
202006,148466,894360,1,1.14,"E","KITTLERS",34.37,-91.38,3422200,9122800
202006,148466,894361,1,1.14,"E","DOUGLASVILLE",34.72,-92.35,3443200,9221000
202006,148466,894362,1,1.14,"E","DOUGLASVILLE",34.72,-92.35,3443200,9221000
202006,148466,894363,1,0,"N","SLOVAK",34.65,-91.58,3439000,9134800
202006,148466,894364,1,1.5,"NNE","STAR CITY",33.97,-91.84,3358200,9150400
202006,148466,894365,1,.89,"NE","SHERWOOD",34.83,-92.21,3449800,9212600
202006,148466,894366,1,1.49,"NNE","COLLEGEVILLE",34.65,-92.46,3439000,9227600
202006,148466,894367,1,.9,"NE","PRATTSVILLE",34.33,-92.54,3419800,9232400
202006,148466,894368,1,.69,"N","DONALDSON",34.24,-92.92,3414400,9255200
202006,148466,894369,1,1.34,"ENE","OZAN POINT",34.24,-93.18,3414400,9310800
202006,148466,894370,1,0,"N","ARKADELPHIA",34.12,-93.07,347200,934200
202006,148466,894371,1,1.15,"W","DELIGHT",34.03,-93.52,341800,9331200
202006,148471,894379,1,.69,"N","BREWSTER",34.21,-92.02,3412600,921200
202006,148471,894379,2,1,"ENE","NEW GASCONY",34.2233,-91.803,3413398,9148180
202006,148471,894379,3,2.61,"SSW","TAMO",34.0644,-91.7951,343864,9147706
202006,148471,894379,4,2.91,"SE","FAITH",34.0667,-92.0689,344002,924134
202006,148471,894381,1,2.37,"NNE","SHERIDAN",34.33,-92.38,3419800,9222800
202006,148471,894381,2,3.23,"WNW","CENTER GROVE",34.3321,-92.3546,3419926,9221276
202006,148471,894381,3,1.97,"NE","SHERIDAN",34.3159,-92.3713,3418954,9222278
202006,148471,894381,4,1.4,"NNE","SHERIDAN",34.3182,-92.3894,3419092,9223364
202006,148472,894386,1,0,"N","WILMAR",33.63,-91.93,3337800,9155800
202006,148472,894387,1,1.34,"WSW","CAMDEN",33.57,-92.85,3334200,9251000
202006,148472,894387,2,1.46,"ESE","CAMDEN",33.5721,-92.8064,3334326,9248384
202006,148472,894387,3,1.67,"NE","CAMDEN",33.5981,-92.8109,3335886,9248654
202006,148472,894387,4,1.87,"NW","CAMDEN",33.5975,-92.8548,3335850,9251288
202006,148472,894388,1,.57,"E","SULPHUR SPGS",34.18,-92.12,3410800,927200
202006,148472,894389,1,1.79,"SE","MAUMELLE",34.85,-92.38,3451000,9222800
202006,148472,894391,1,1.33,"ENE","PANKEY ADDITION",34.81,-92.4,3448600,9224000
202006,148472,894392,1,1.33,"WSW","NORTH LITTLE ROCK",34.76,-92.27,3445600,9216200
202006,148472,894393,1,.89,"SE","LEVY",34.79,-92.26,3447400,9215600
202006,148472,894393,2,1.19,"ESE","LEVY",34.7916,-92.2518,3447496,9215108
202006,148472,894393,3,.97,"NNW","NORTH LITTLE ROCK",34.7819,-92.259,3446914,9215540
202006,148472,894393,4,1.2,"SSE","LEVY",34.7833,-92.2645,3446998,9215870
202006,148472,894394,1,.69,"N","PROTHRO JCT",34.78,-92.2,3446800,9212000
202006,148472,894395,1,1.27,"SE","FORT ROOTS",34.7576,-92.2735,3445456,9216410
202006,148472,894395,2,.94,"SSE","NORTH LITTLE ROCK",34.7572,-92.2443,3445432,9214658
202006,148472,894395,3,1.24,"SSE","NORTH LITTLE ROCK",34.7528,-92.2442,3445168,9214652
202006,148472,894395,4,1.35,"SE","FORT ROOTS",34.7551,-92.2748,3445306,9216488
202006,148472,894397,1,2.07,"N","IVESVILLE",34.83,-92.43,3449800,9225800
202006,148472,894399,1,1.54,"SW","JACKSONVILLE",34.8523,-92.1164,3451138,926984
202006,148472,894401,1,1.34,"SE","FORT ROOTS",34.7591,-92.2706,3445546,9216236
202006,148472,894401,2,1.1,"SW","NORTH LITTLE ROCK",34.76,-92.2652,3445600,9215912
202006,148472,894401,3,1.43,"SW","NORTH LITTLE ROCK",34.7538,-92.2657,3445228,9215942
202006,148472,894401,4,1.48,"SE","FORT ROOTS",34.7545,-92.2721,3445270,9216326
202006,148472,894404,1,1.54,"SE","FORT ROOTS",34.7546,-92.2705,3445276,9216230
202006,148472,894404,2,1.36,"SSW","NORTH LITTLE ROCK",34.7537,-92.2633,3445222,9215798
202006,148472,894404,3,1.39,"SSW","NORTH LITTLE ROCK",34.7521,-92.2611,3445126,9215666
202006,148472,894404,4,1.55,"SE","FORT ROOTS",34.7532,-92.272,3445192,9216320
202006,148472,894406,1,1.78,"NE","MORRILTON",35.17,-92.73,3510200,9243800
202006,148472,894409,1,.89,"NE","PULASKI",34.76,-92.31,3445600,9218600
202006,148474,894435,1,.69,"S","HOT SPGS",34.49,-93.05,3429400,933000
202006,148474,894435,2,.99,"NNE","GARDNER",34.4939,-93.0761,3429634,934566
202006,148474,894435,3,.4,"SSW","GARDNER",34.4746,-93.0824,3428476,934944
202006,148474,894435,4,1.71,"WSW","EUCLID HGTS",34.4749,-93.0495,3428494,932970
202006,148474,894436,1,1.14,"E","DOUGLASVILLE",34.72,-92.35,3443200,9221000
202006,148474,894436,2,1.04,"S","CAMMACK VLG",34.7552,-92.3466,3445312,9220796
202006,148474,894436,3,1.22,"E","PULASKI",34.7518,-92.2987,3445108,9217922
202006,148474,894436,4,1.24,"WSW","LITTLE ROCK",34.7236,-92.3005,3443416,9218030
202006,148474,894438,1,0,"N","BROWN SPGS",34.33,-92.92,3419800,9255200
202006,148474,894439,1,.57,"W","MAGNET COVE",34.45,-92.84,3427000,9250400
202006,148474,894441,1,.69,"S","ROCKPORT",34.37,-92.82,3422200,9249200
202006,148474,898926,1,.79,"W","JONES MILL",34.4278,-92.8936,3425668,9253616
202006,148474,898926,2,1.36,"ENE","JONES MILL",34.4367,-92.8576,3426202,9251456
202006,148474,898926,3,1.58,"ESE","JONES MILL",34.4229,-92.8537,3425374,9251222
202006,148474,898926,4,.86,"WSW","JONES MILL",34.4247,-92.8937,3425482,9253622
202006,148484,894622,1,1.29,"WSW","STEGER",41.4636,-87.6533,4127816,8739198
202006,148484,894623,1,0,"N","(MDW)MIDWAY ARPT CHI",41.78,-87.75,4146800,8745000
202006,148484,894624,1,.69,"N","ROSEMONT",41.99,-87.87,4159400,8752200
202006,148484,894625,1,0,"N","(ORD)O'HARE INTL ARP",41.98,-87.9,4158800,8754000
202006,148484,894626,1,0,"N","(ORD)O'HARE INTL ARP",41.98,-87.9,4158800,8754000
202006,148484,894627,1,1.03,"W","RIVER FOREST",41.88,-87.8,4152800,8748000
202006,148484,894628,1,.86,"SW","ELMWOOD PARK",41.9101,-87.7801,4154606,8746806
202006,148484,894629,1,2.81,"S","EVANSTON",42.01,-87.67,42600,8740200
202006,147646,896723,1,1.38,"S","GLASSTON",48.68,-97.45,4840800,9727000
202006,147646,896724,1,5.59,"NNE","BRANTFORD",47.67,-98.82,4740200,9849200
202006,147646,896725,1,1.56,"ESE","NEW ROCKFORD",47.67,-99.1,4740200,996000
202006,147646,896726,1,5.04,"NE","WARSAW",48.35,-97.17,4821000,9710200
202006,147646,896727,1,.69,"N","DAZEY",47.19,-98.2,4711400,9812000
202006,147646,896728,1,3.45,"N","DUNDAS SIDING",47.68,-99.03,4740800,991800
202006,147646,896729,1,15.39,"E","BRANTFORD",47.61,-98.55,4736600,9833000
202006,147646,896730,1,1.88,"E","LUVERNE",47.25,-97.91,4715000,9754600
202006,147646,896731,1,.69,"S","DAZEY",47.17,-98.2,4710200,9812000
202006,147646,896732,1,.47,"W","SIBLEY",47.2,-97.94,4712000,9756400
202006,147646,896733,1,3.34,"WSW","COOPERSTOWN",47.44,-98.19,4726400,9811400
202006,147646,896734,1,2.76,"N","COOPERSTOWN",47.49,-98.12,4729400,987200
202006,147646,896735,1,1.38,"S","WALUM",47.25,-98.2,4715000,9812000
202006,147646,896736,1,1.88,"E","LUVERNE",47.25,-97.91,4715000,9754600
202006,147646,896737,1,0,"N","BATHGATE",48.88,-97.47,4852800,9728200
202006,147646,896738,1,5.6,"S","LAKOTA MUNI ARPT",47.94,-98.35,4756400,9821000
202006,147646,896739,1,3.45,"NE","BROCKET",48.25,-98.29,4815000,9817400
202006,147646,896740,1,3.58,"SSW","LAKOTA MUNI ARPT",47.97,-98.35,4758200,9821000
202006,147646,896741,1,.93,"E","LOGAN CENTER",47.8,-97.8,4748000,9748000
202006,147646,896742,1,3.77,"W","LARIMORE",47.91,-97.71,4754600,9742600
202006,147646,896743,1,2,"SW","BRAMPTON",45.98,-97.81,4558800,9748600
202006,147646,896744,1,.69,"N","LARIMORE",47.91,-97.63,4754600,9737800
202006,147646,896745,1,.69,"N","NORTHWOOD",47.74,-97.57,4744400,9734200
202006,147646,896746,1,3.25,"E","LOGAN CENTER",47.8,-97.75,4748000,9745000
202006,147646,896747,1,2.45,"WSW","AYR",47.02,-97.55,471200,9733000
202006,147646,896749,1,1.38,"S","(RDR)GRAND FORKS AFB",47.93,-97.4,4755800,9724000
202006,147646,896750,1,2.27,"NNW","CUMMINGS",47.55,-97.25,4733000,9715000
202006,147646,896751,1,.46,"W","(GFK)GRAND FORKS INT",47.95,-97.19,4757000,9711400
202006,147646,896752,1,2.44,"WSW","CALEDONIA",47.46,-96.93,4727600,9655800
202006,147646,896753,1,0,"N","BUXTON",47.6,-97.1,4736000,976000
202006,147646,896754,1,3.73,"SSE","BUXTON",47.55,-97.07,4733000,974200
202006,147646,896756,1,.93,"W","GRAND FORKS",47.92,-97.07,4755200,974200
202006,147646,896758,1,1.55,"ENE","BOLACK",47.96,-97.1,4757600,976000
202006,147646,896759,1,4.15,"S","VENLO",46.47,-97.3,4628200,9718000
202006,147646,896760,1,.69,"N","LISBON",46.44,-97.68,4626400,9740800
202006,147646,896761,1,1.17,"SW","HARWOOD",46.97,-96.89,4658200,9653400
202006,147646,896762,1,1.46,"SSW","(FAR)HECTOR INTL ARP",46.9,-96.83,4654000,9649800
202006,147646,896764,1,1.58,"WNW","(FAR)HECTOR INTL ARP",46.93,-96.85,4655800,9651000
202006,147646,896766,1,1.17,"NW","HORACE",46.76,-96.9,4645600,9654000
202006,147646,896767,1,4.15,"S","LYNCHBURG",46.72,-97.25,4643200,9715000
202006,147646,897844,1,.69,"S","CHAFFEE",46.77,-97.35,4646200,9721000
202006,147646,897845,1,2.76,"S","LYNCHBURG",46.74,-97.25,4644400,9715000
202006,147646,897846,1,4.15,"S","LYNCHBURG",46.72,-97.25,4643200,9715000
202006,147646,897847,1,.84,"NE","NEWMAN",47.01,-97.09,47600,975400
202006,147646,897848,1,.69,"S","PROSPER",46.96,-97.02,4657600,971200
202006,147646,897849,1,0,"N","ARTHUR",47.1,-97.22,476000,9713200
202006,147646,897850,1,.69,"S","ARGUSVILLE",47.04,-96.93,472400,9655800
202006,147646,897851,1,6.61,"E","GRANDIN",47.22,-96.86,4713200,9651600
202006,147647,897852,1,1.46,"SSW","GENTILLY",47.78,-96.46,4746800,9627600
202006,147647,897853,1,3.94,"ENE","(TVF)THIEF RVR FALLS",48.09,-96.1,485400,966000
202006,147647,897854,1,5.7,"ENE","THIEF RIVER FALLS",48.15,-96.06,489000,963600
202006,147647,897855,1,6.91,"SE","HOLT",48.22,-96.09,4813200,965400
202006,147647,897856,1,5.49,"W","STRATHCONA",48.55,-96.3,4833000,9618000
202006,147647,897857,1,0,"N","GREENBUSH",48.7,-96.18,4842000,9610800
202006,147647,897858,1,4.14,"NNW","STEPHEN ARPT",48.52,-96.92,4831200,9655200
202006,147647,897859,1,.46,"E","HALMA",48.67,-96.61,4840200,9636600
202006,147647,897860,1,2.34,"E","ADA",47.3,-96.47,4718000,9628200
202006,147647,897861,1,7.43,"NW","ULEN",47.15,-96.39,479000,9623400
202006,147647,897862,1,2.34,"E","TWIN VLY",47.27,-96.22,4716200,9613200
202006,147647,897863,1,.46,"W","HALLOCK ARPT",48.77,-96.94,4846200,9656400
202006,147647,897864,1,.91,"W","CARIBOU",48.98,-96.47,4858800,9628200
202006,147647,897865,1,5.6,"N","LANCASTER ARPT",48.96,-96.8,4857600,9648000
202006,147647,897866,1,1.54,"ENE","ALVARADO",48.21,-96.97,4812600,9658200
202006,147647,897867,1,2.12,"SSE","STEPHEN",48.42,-96.86,4825200,9651600
202006,147647,897868,1,.46,"E","HALMA",48.67,-96.61,4840200,9636600
202006,147647,897869,1,6.42,"W","STEPHEN",48.45,-97.01,4827000,97600
202006,147647,897870,1,1.16,"SE","CLIMAX",47.61,-96.81,4736600,9648600
202006,147647,897871,1,2.12,"SSE","HIXON",47.79,-96.67,4747400,9640200
202006,147647,897872,1,1.46,"NNW","(TVF)THIEF RVR FALLS",48.09,-96.19,485400,9611400
202006,147647,897873,1,0,"N","DILWORTH",46.88,-96.7,4652800,9642000
202006,147647,897874,1,1.38,"S","THIEF RIVER FALLS",48.11,-96.18,486600,9610800
202006,147647,897875,1,8.99,"N","MAHKONCE",47.46,-95.63,4727600,9537800
202006,147647,897876,1,7.71,"ESE","HOLT",48.25,-96.03,4815000,961800
202006,147647,897877,1,2.47,"ESE","BARNESVILLE",46.64,-96.38,4638400,9622800
202006,147647,897878,1,0,"N","BROOKS",47.82,-96,4749200,9600
202006,147647,897879,1,1.42,"E","HAWLEY",46.88,-96.29,4652800,9617400
202006,147647,897880,1,1.36,"W","SWIFT",48.87,-95.26,4852200,9515600
202006,147647,897881,1,4.92,"S","ERIE",48.01,-95.65,48600,9539000
202006,147647,897882,1,10.73,"NNW","BERNER",47.94,-95.58,4756400,9534800
202006,147647,897883,1,7.04,"E","PERLEY",47.18,-96.67,4710800,9640200
